title,google_news_link,reason
Minibus Angkut 18 Wisatawan Terbakar di Baturiti Tabanan Bali - Kompas.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxOX0pCMXlwM3hMZjRwd2ppYm1DMEhRN1VsQVJGVmtPbGNmR010bXYyU2hHTVV0TXp0TkktTXlvU0hPbzZKZGJTYVh1Rk83YWRnSi1hYjZwb1ZJRjBHMmJSZGN2SDBhS1IxVFUtWHB5eW1ZWUxCeTRIZ3dPdXFzSDg5Z0swUlJYWDdobzVSS19NQWNjeUR6MVRPTmppbEpwWERWX2xYMFZodVRXTjgtX2hjSHZIMkdkQQ?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Pengawasan WNA di Tabanan Diperketat dari Desa, Nyambu dan Kaba-Kaba Jadi Pilot Project - Media Pelangi",https://news.google.com/rss/articles/CBMiwAFBVV95cUxQSkhPTlFKaXFWZ2JLWnpkcU1Sa1VRRXcyTExWOXl2RGlCZFY2WHFYUlJxYUwwX0pqbzFjdWVoeHk2RXZmUE9BUDNpTGpoZkQwcE1KQXExQlRzYzVlbUM0QUVtUzFCN2l5TmRkYTlTVU1rOTBiUXc0Z3dJOUZWeXVWVTcwZWhVc3VRaTJUTXlGOWJVTWtmdV96eGZJLWtnRGYweTNQQXBsbVVNeTczLWQ4ckJpaXVyYTZFZDRwaEw4eGU?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Bupati Sanjaya Buka Pangkung Karung Kite Festival III, Tabanan Didorong Jadi Pusat Berkumpulnya Berbagai Komunitas - Balipuspanews.com",https://news.google.com/rss/articles/CBMi4gFBVV95cUxOampULXdETUdvS2U1WXRjUUJfa04yUkI1TThPWmJWTTc4QXh1UF9DZGczYTg4LXJNQjQ3N0dSZmpadmZjdUFOZm5zLXFIWUx0MHJ3TldTUWh0LUFQMjFsanpEZXppS1RudUlQZUtTa1M2TENKMWhfLUk5c3A4dXJpU01EMmY3azZWQ3gwTnFOaWloWlN2ZzZTbnBTM1pCWkEwZFVHYXlFUmRBVjBoX3Yyem80dENoNVN4M2lvWkZzTFBaREtkcHZUa1RjeWNwX2kwNnVlMkVHMXJSclVhMVdmVHV3?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
KKP Salurkan 363 Jaring dan 30 Mesin Tempel untuk Nelayan Tabanan - Gentra News,https://news.google.com/rss/articles/CBMinwFBVV95cUxQMjVwdTh2NzA3eGxQLTB4a2YtU292VzNBc0t1QVRSWUlneVRPMjIzdjJxd0N4c2tZRnlmbGZnUkRQT2UzTFNuaUZubE1vUFd6U3JVeVY0XzFaRlRDRjRTYmJPS1Y0RW9oUHVPMDJaTkpid05qak1pMDdPM3dmbXlVdFdfWTFJakl4NGZSYi10c2w5NHpvcVpVWlVOZVFrUHc?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Tabanan Bersolek, Singasana Ingin Jadi Kota ‘Heritage’ yang Beda dengan Kota Lain - pawartajatim.com",https://news.google.com/rss/articles/CBMirAFBVV95cUxOMHJDR3FPdXJpenJ6TUtQbHNoV0tBZmMwRmpIS1dKZDczTDc5RjVqdTBTdEd5SEIzVUxFczZSNXFPcUdaaWNVc2pVdXVGcWhxS29SWks5Qk9jUXNJRzV0QzZUMGVOZGdpWHdDV1pfNlItV3ByRW9KX2RtSVBoUXNGTVR2T2RUVldWRU5IdzB0TzZ5c3gzdXhsZE1oOFVJdlA3YWx3enRiaUlodGFF?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
Puluhan Senpi Lapas Tabanan Dicek Berkala - BALIPOST.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxOWlZ3NHZqcjN6WkhnTTUzbXdBbS1rZXdwZXdxdGEteWM1SXlrenhIQUlDdEFlQk5qMXc4WXFYeFRRTTluRnB2YTJ3QmZPQ1pXdG9DTUgwWEFmcldiQ0p1REJxb0lkSmpLbkJhcDBvZHNfZWxpd3pLNHpPNHBIbHdXRjRKVk8wSTI5RjR4YjJtS2FvQQ?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
Imigrasi Tabanan Sebar Pimpasa dan Bentuk Dua Desa Binaan untuk Awasi WNA - Kilas Bali,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQRFV5V1VUYTVYd0pKV25jNk1LaGNlSUFucS1CX01KbFVoMFExRXRyWWhmLTREYVNNY0RtQml4dE5ObGJqNTJhd0pIMlRaMUFWelVDa1lTQ25SdHQ2UFhOal9lclFXWkRrVF9iaTdUQnVrSkRkX3R3cTUwTFZpNWltM2tkY01aQ29NcnByMVBPYURwd3ZCLXBTTGFqZWp4YjJCS0dzQXk0YmZxbHM?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Dukung Kesiapsiagaan Petugas, Lapas Tabanan Laksanakan Perawatan Senjata Api - suryaindonesia.net",https://news.google.com/rss/articles/CBMiugFBVV95cUxQeW1URVR0aHFlVVRZYlViUGs0bG1NZlFBVE5GbGFDMnZKZTkxRkFHZ3dRdVZKX2VCelllc0dEMTkzbllIYVpHbzdFenpUZnNUUWxlZlVzS0tiRzJMa2h5SVRrRDJRUnZ4YkJxa2l0eXNDSW5OQ0RFMEt0MkpMeTVaUzRxX1NyWllXUFFpQURsR0tVUDlFc0M3dS1PN0ZSUzV6Z3EwTWRqNkpHVzFONTZyV013TGhEVk42TVE?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Kendalikan DBD di Kediri, Tabanan, Poltekkes Kemenkes Denpasar Perkuat Kapasitas Jumantik - Fajar Bali",https://news.google.com/rss/articles/CBMirwFBVV95cUxNZENlX3BDZzYxS0FIR1dtME9GM0MxMWtKMGNsU1hqUGRfX1pRYkotNENiUVRBMWkzSndSRlFwcUhMcGZha2FPdjVlck1qZGlQTldIN01kOXd1NEFFRzg1eXFQX05aT3Q5d3pRVGU0aDl1bE1qRG1iN3hVUWZwaGs1eDAwd1JKNV9hNzREYm50S1g4a01UdUlDZGQ0b1EydUMyZUI1RFlzVnpOYUwtZEZv?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Bawaslu Tabanan Perkuat Reformasi Birokrasi: ""Indikator Kinerja Utama"" - metrotv9news",https://news.google.com/rss/articles/CBMiogFBVV95cUxOWldpN3h3dUwtck5zcDNYLWZvUVpRMWUyVlBSUlRNbDNIUlREQ0thaWx0ODNRTHJ2Z3JyQjdGZ2FMWG9mbTBHQUJrem5XYnY4ci1rNWwwMHdOY3AycTA2ODh3dVhMeDFvLWFKSHVfUDdaX3pVNmxwaVJ4dmd5UDRhNjZ3aktRWl90VnREWVZ6bFREeGZKd1hBSFZuWkVENlZnbHc?oc=5,Scrape failed: HTTP 403
Dua Desa di Kediri Jadi Garda Pengawasan WNA - NUSABALI.com,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQNTNrY1dHbU9BQmNoX2VHY0VzSTViT2FvZzFkMVFMdzhqYmNpN0FRTnYxamk1YUdXUG9RZWxTTzU0SW0wemF2eVJETE1NVzQ3YzhrM1RocmFrUFlxREhLQzRNZWRhSHdSd2Y1d0RMdEZGSXRTajViNnpsWDQ4c3d1WlFiYTdQZFVxeHlZ?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Lima Ranperda Tabanan Masuk Tahap Lanjutan, Pemkab Sampaikan Tanggapan Fraksi - Gentra News",https://news.google.com/rss/articles/CBMirgFBVV95cUxONDJuSEM0T3dpdzdMRXdPZkhfTGZrbEhOOHZYWXg5NEU0TWRBYW1SSUctcnhscENGYnp0V05oaHRpWkY4TVVLWElWQUpCRkpndnFsdkFDa2JvNGFyNWFPVEJiMWFPVDJVdklsVFJTcXo2RXhValZtYnJZSlVOODJMamozYllNaFp5dzNIWF9saE1EMnJteEpocVdJemxOU2pDRHRaQ09WN3ljeUlSUUE?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Antisipasi Karhutla, Pendakian Gunung Di Tabanan Dihentikan Sementara 1 - BALIPOST.com",https://news.google.com/rss/articles/CBMi-gFBVV95cUxQZU1nX3dpU0NscEI3bjM0R0JiclVVeTgzSEZkTTF2RUpDN2tBWS1NZVlZYmxvc2NsYWhxeWdJcXllR0tGczBCMjBSZVNvdEQ0Q2Q4ai1MRTl6WjdEc2IxSHNoVzl1SDd0ZGJQd0NERGhjUUlsMGp4X25LOWFGXzl1TzNkNXBvbXFSdm9naTgzQkd1WXpaZkQyZVF3UkxISURfVVZFVXFwUVdzN1g2QlVCR19FZUZ3cER6bGMySHZwSkJGM0RndVd3YXlOM3VuR1YtU3llXzF0a2RYNXlJMmdpc08tQUdVS1djeXNiaHdUcmEtcTg1Y0N3UGZn?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
"Lapas Tabanan Rawat Senpi Secara Berkala, Perkuat Kesiapan Pengamanan - Media Pelangi",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMldPakt2WHlsSjhyYTc5TUN0Zm10dmZHNXpJdHV5RDdBQ2lZbFB1a3ZwMnRRYjhSUDRCeWV5U29ZbkpaeEt4Y3pOYWg4LVl1RklpTGxKRDdocmRiX3ZucDVqYUJVS2lSWHZtVFo0NThjaXNETmNNVndFLWpjMFhEMHFERm1vZVUtcGZyUnBQT1RGUWhuMm5kbzhRbzhjeVFMZ2kxaklKakw?oc=5,Scrape failed: 'Article' object has no attribute 'set_html'
