title,google_news_link,reason
Lapas Tabanan Perkuat Komunikasi Publik lewat Pelatihan Kehumasan bersama PWI Kab. Tabanan - ditjenpas.go.id,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOVDk3ZEotX1FtWXg2dHcxYmQ4bUt2NTFvX3l5a2R3TjNCMzJSVkEtQ052bkZ6dk5zS3djSzktbFhrMG5HSTVKVExER0ZzVVFoZzhPVmJyVmk2SGJTaDlBc1JsYUtURnRIVDRmNU51anA0ejJLTmp4a3c3OTZsbTJZZWZCNWhHdExBZHRKMnc0b1F5MVFRNFJPY3VXbDJGTUFCYU1fTnNCRXZZMnkyTUNXM21MRzVXV2NM?oc=5,"Scrape failed: Article `download()` failed with HTTPSConnectionPool(host='www.ditjenpas.go.id', port=443): Max retries exceeded with url: /lapas-tabanan-perkuat-komunikasi-publik-lewat-pelatihan-kehumasan-bersama-pwi-kab-tabanan (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)'))) on URL https://www.ditjenpas.go.id/lapas-tabanan-perkuat-komunikasi-publik-lewat-pelatihan-kehumasan-bersama-pwi-kab-tabanan"
2 WN Iran Pencuri Uang di Tabanan Diserahkan ke Imigrasi - detikcom,https://news.google.com/rss/articles/CBMisgFBVV95cUxPeUY2RWs0cDJNTzBWaWhOSVY1Zno4Zk53VXZhQjVWTmZnejJJX0RpOTg0d0N6WTE2VEl3ZjJTeU8ydkdSMzdFVUhjVWNCenVEMEVDWXpLYy1mNHZUaW5Qbk5mYi1xeHdqSkpzZzZzYzh5cDhqZnBYTWZFNDFUQmZManJLX2JGU012UXpjWG8yNy1LeUh1bWUzMk9WNE9PcWhOM09xMnVXYVdiMUhZRHRRZHp30gG3AUFVX3lxTFBMQ0xtUzd6eWtUc0h2cWF4N2pUU2IwUDNFWjBMNlhFbE51RElSR3k0UGxYeUtHY1RtXzlvNmktSFhRbTlwMV9Td2tyMWJ3ZUVXNzJIM0J5ODRnMnVySElvUWFET0lPZUdwZ2FwSDdnaTJkeGFfTndieU9fS0hpS1FGTDFxX1QzODNFNWFxUGVXaG0yTFJ2TFc2QjdWZ2tZdURhRFlRYmVCQWRLaG1XUmw1RFJvbjM3Yw?oc=5,URL resolve failed
PWI Tabanan Gelar Pelatihan dan Penguatan Kehumasan OPD - Kilas Bali,https://news.google.com/rss/articles/CBMikwFBVV95cUxQbE1kdFFQdGlsTERnOFM1RE51ME40bk5iNlNvSXctSkVhd0VYenpGUzZBQ2g1bFdyQXJxNVREaXFFSUlCeHVWWU1EdDFyUnhnckh5UVdNdVZjWlBqRWRaTTdkZGt0RlFOcmZ5SFZzQU1yMC1KamhKNzZiNWtOMERubU1Wbjg1bW96ak1hRFM5ZkVLbTg?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://kilasbali.com/2026/09/23/pwi-tabanan-gelar-pelatihan-dan-penguatan-kehumasan-opd/ on URL https://kilasbali.com/2026/09/23/pwi-tabanan-gelar-pelatihan-dan-penguatan-kehumasan-opd/
"Perkuat Komunikasi Publik, PWI Tabanan Berikan Pelatihan Kehumasan Pada OPD - PT Suara Dewata Media",https://news.google.com/rss/articles/CBMivwFBVV95cUxQLXZnc3BXR3JTaVpweG12UWhaaXJjbV9WWkMtdGR3c1huZEVIcG10cEpXZklVQ0RGRF9RNFBwNVZ1WXVjSkR2LW45ZTN2YUhiUE4yME82WWFkTTR4STZQMDRWOUU1OXBLZS1VR09iT295ajBYWTFhdV94cjlteHFfUXZwU0llSnNRMS1FaGhiYjFMSFZxeHh3cTBTbjQ5XzM5R1gzbXhqMWQ4SzA3aG0zSEd6eXZLaVkxakdGTGtyRQ?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.suaradewata.com/berita/202405217771/perkuat-komunikasi-publik-pwi-tabanan-berikan-pelatihan-kehumasan-pada-opd on URL https://www.suaradewata.com/berita/202405217771/perkuat-komunikasi-publik-pwi-tabanan-berikan-pelatihan-kehumasan-pada-opd
Pemkab dan DPRD Tabanan Sepakati Lima Ranperda untuk Pembahasan Lanjutan - RRI.co.id,https://news.google.com/rss/articles/CBMitwFBVV95cUxNampJNURNSWE2YjkxV0o4ck1LQXlVcHNQZnBldUhvc25ZSGtkc0lGa2J1Rk44YUZWMnhDTTB1SS1wd2cxeldCeVQ3SXNNa0dYV1JSeG1fcTQyRjdWTUNKNktwbDJDSFdOTXJ0SW1QRWdHUjVEM0lTYWVhUkRkUk1GeEs3Zy1DNW43aXRFRlhwVXpzeU8yZXVPeS1JQVAybmJodmF5S0g1VDVJMmgwOHVjVnFBVWpSdms?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://rri.co.id/denpasar/regional/2749987/pemkab-dan-dprd-tabanan-sepakati-lima-ranperda-untuk-pembahasan-lanjutan on URL https://rri.co.id/denpasar/regional/2749987/pemkab-dan-dprd-tabanan-sepakati-lima-ranperda-untuk-pembahasan-lanjutan
Dua Warga Iran Pencuri di Tabanan Terancam Dideportasi - Kilas Bali,https://news.google.com/rss/articles/CBMikgFBVV95cUxQQmNBXzVNQm4xSVQxNVM4YWFDRlBCOTdLUTJfMWNjVGdKVkViRDJvWWlsTmJqN2FNMk1uTmxRazd1Q3pHX0dMakd6ZTU3aFlzb3VHSXAxdF81MnpzVklKOWh1S3VBQ3lqSHVMWlJISnZhVG5ua3IwZ0tCOEF3VEE3ZEs0RTI4YUJLUURYZ0N6WWpTQQ?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://kilasbali.com/2026/09/23/dua-warga-iran-pencuri-di-tabanan-terancam-dideportasi/ on URL https://kilasbali.com/2026/09/23/dua-warga-iran-pencuri-di-tabanan-terancam-dideportasi/
Kejari Tabanan Tunggu Audit BPKP Soal Dugaan Korupsi Dinkes - Kilas Bali,https://news.google.com/rss/articles/CBMimAFBVV95cUxNRGgyUUpzdTdRcmhZVjJpXy16MmxrVVhsWFhnaF9ZMmJLRUxXRDJrVVNuT00tcHZfME1wX1hPaTVxODZtTG5xNTVFYWNKam1SQ01IYmNDWm03bTA2Xy0zbUFkcXd1VUVzUE1DN1hBbXZVRkNRdnZNN1ZDcUZqVlF4aEZyOFMxRHV3aklZSVJCU0pZOEhLdzY0Ug?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://kilasbali.com/2026/09/23/kejari-tabanan-tunggu-audit-bpkp-soal-dugaan-korupsi-dinkes/ on URL https://kilasbali.com/2026/09/23/kejari-tabanan-tunggu-audit-bpkp-soal-dugaan-korupsi-dinkes/
Bacadnas Kemhan RI Gembleng Ratusan Kader Bela Negara di Tabanan - RRI.co.id,https://news.google.com/rss/articles/CBMirAFBVV95cUxOV0NlZjFKeXRZRGFuWVRLV29zNTVKbjkta2hELVlqY0J4THVBTUNGYXlndnRkR2NrNU50RFJrTzJnSURQTkVrWGF4MGNIbmloX1JybGpfLW1TM0MxMnlxb3FRWC1uNGx0VDVXUWJiUGdNMVNEcndsRXF2TUVuUWJGdnBwTWU4WW15X1hEbDhjbkkwZ0xCR0NXNnBFck5UV0tVbXRFZ28wdWFLMEpi?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://rri.co.id/denpasar/regional/2753172/bacadnas-kemhan-ri-gembleng-ratusan-kader-bela-negara-di-tabanan on URL https://rri.co.id/denpasar/regional/2753172/bacadnas-kemhan-ri-gembleng-ratusan-kader-bela-negara-di-tabanan
"179 Warga Tabanan Digembleng Bela Negara, Ada Perbekel hingga Linmas - Bisnis Bali",https://news.google.com/rss/articles/CBMitwFBVV95cUxNYW9IWnlWTjlSdVJWX2UtOUVCNkFhcFVVSDc2bDM3U1lPMFFoYXo4RFNPNTFEWjNtY0lkTUhwN2tESnY3eFRiVkF2RUVUd3h0Y2U0OE5RZkYwNjFNM2M2UGNUZGxQLW5Yc0l5RWR4NHBoVUFMbzB1c2NyODFFRVNWR3F0YzVMMGJiRndHUE1sdmdhRVpDMld6Nnc3dkFLLUxyTTFaUXR4UFBPTzNES05tbzZrMjdjSUk?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.bisnisbali.com/2026/09/23/27185/179-warga-tabanan-digembleng-bela-negara-ada-perbekel-hingga-linmas.html on URL https://www.bisnisbali.com/2026/09/23/27185/179-warga-tabanan-digembleng-bela-negara-ada-perbekel-hingga-linmas.html
"112 Inovasi Lolos Administrasi Jayaning Singasana 2026, Kini Masuk Tahap Pembuktian - Bisnis Bali",https://news.google.com/rss/articles/CBMiywFBVV95cUxPRjVEbGJZZU1nd3RLbE9yeVl6a0o4MFAwaHZ2Njhoamdfa00xUnJxWklaOUdIblNZVEdsbzRwWVA5LXI3ekZTd2Y4TkRIUngtY3FiWFoxVFlKaGpvTWdKdF9fWmdBT1ZlRDFPRG1VbnZrVW1HZ0NLcUZHLUZYSG5xekJRdERQaXBUaGxGbjM2WmhGRFhCR3J5Z01RN0ZtdDEyTlVNZVdNLXRtRjB0WXVyMVUyRXNZdXFRV05UeUd1NENuVEIzd0F3Z3dTRQ?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.bisnisbali.com/2026/09/23/27204/112-inovasi-lolos-administrasi-jayaning-singasana-2026-kini-masuk-tahap-pembuktian.html on URL https://www.bisnisbali.com/2026/09/23/27204/112-inovasi-lolos-administrasi-jayaning-singasana-2026-kini-masuk-tahap-pembuktian.html
