title,google_news_link,reason
"Lapas Tabanan Lepas Tiga Taruna Poltekimipas, Bekali Pengalaman Tugas Pemasyarakatan - Direktorat Jenderal Pemasyarakatan",https://news.google.com/rss/articles/CBMisAFBVV95cUxPWGlHUXlOVzVKQXhHYURRSy1GcjhGMGFvVG1VTk9sdExRWmJRTWNsRmlRLU55Sm9zRDNpYVQtekRCNmRUVDVPaXJheENzNHZtZDFwdEZyZ1EtRVJHeGxncENlN0dEb2hrbWtab3k2TTVJeHVpbW43ajRHVnd4OTk3UkI4ck0tQUljRTRiZENTUDdRQzQ3c0Z1bWRGWm92SlFrS3RLdl82enJZa1dVVm1Yeg?oc=5,"Scrape failed: Article `download()` failed with HTTPSConnectionPool(host='www.ditjenpas.go.id', port=443): Max retries exceeded with url: /lapas-tabanan-lepas-tiga-taruna-poltekimipas-bekali-pengalaman-tugas-pemasyarakatan (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)'))) on URL https://www.ditjenpas.go.id/lapas-tabanan-lepas-tiga-taruna-poltekimipas-bekali-pengalaman-tugas-pemasyarakatan"
GTRA Tabanan 2026 Fokus Data Presisi dan Pemberdayaan Desa - mediapelangi.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxQZ19qUi1LVW5rVnBvQXpHTTI4dmF3QThnWkhCdkc0LXVQdTNlaTBIQjJrM2FlWGR3bHhTQXo3YXZUbklXb2FNM0VQNF9WcV82cHpXMmxNQ3NZNGhtQmtmanpGMzhxeU9vNUJHMUZNaDdKaXlyV295RHdIOS11Ml9XY3Q1eW5la091T29uQmhKbVpYSmhGcVEtQjVRMA?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://mediapelangi.com/2026/09/18/gtra-tabanan-2026-fokus-data-presisi-dan-pemberdayaan-desa/ on URL https://mediapelangi.com/2026/09/18/gtra-tabanan-2026-fokus-data-presisi-dan-pemberdayaan-desa/
"Tak Sekadar Mepeed, Bupati Sanjaya Bangun Kekompakan Jajaran Pemkab Tabanan - BaliNews.id",https://news.google.com/rss/articles/CBMimwFBVV95cUxNOFkzaXJlWVpVS19WNVFmczhlVWtZR1JVbnU5QTdrdXE2Rm5KdXotemhHS2VINUVXemlKdU43T1VoRWpKZE1zaDhTMi1wbGgwdTJWZzM5eE5jNHN1WUhiUjBSZVFnMEE4YVZrZWJ4V2dZb1lZTktvOGNwX3ZnelRVT1ZZMjF3Q1VQRTZicS1RMVZBdHoxdVRpRzJCbw?oc=5,"Scrape failed: Article `download()` failed with HTTPSConnectionPool(host='balinews.id', port=443): Read timed out. (read timeout=7) on URL https://balinews.id/tak-sekadar-mepeed-bupati-sanjaya-bangun-kekompakan-jajaran-pemkab-tabanan/"
Bank BPD Bali Gandeng OJK Perkuat Hilirisasi Sektor Pertanian di Tabanan - detikcom,https://news.google.com/rss/articles/CBMivAFBVV95cUxOX1ZaTUxmS01DSTZjeDQyT2hScEFEeC1RelVqYXRMajNDYXhUR0NuU2xLTllMVl9jM0ZZWnFJMHd3Rm5CRVNTRGRTdmFXWEQwWktfajVxaUM4VFVrTTZ1YkJaREFVLXdIdk5OM21FM2tKOExpVU83RExDWFlXdHFGVi1sdVNwNjBVS3RVMzZ5SHlWQVVyZGJhZkdIaDRIT1hXdTlnOHhoRG9TcmhQaFYtYmZUR3lXNHlJQk1QS9IBvAFBVV95cUxOX1ZaTUxmS01DSTZjeDQyT2hScEFEeC1RelVqYXRMajNDYXhUR0NuU2xLTllMVl9jM0ZZWnFJMHd3Rm5CRVNTRGRTdmFXWEQwWktfajVxaUM4VFVrTTZ1YkJaREFVLXdIdk5OM21FM2tKOExpVU83RExDWFlXdHFGVi1sdVNwNjBVS3RVMzZ5SHlWQVVyZGJhZkdIaDRIT1hXdTlnOHhoRG9TcmhQaFYtYmZUR3lXNHlJQk1QSw?oc=5,URL resolve failed
"PLN Mengajar Hadir di SMA Negeri 1 Kerambitan, Kenalkan Dunia Ketenagalistrikan kepada Pelajar - baliportalnews",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNX2lOdjVxVHhQNVMydUpBTzdZRFpOSjRJeVV5bjM5YVR2SVQ2TVBZRUx3N1dDT2pyTjFraWpCbUFWMWlwRkR3WGxRVnFwTFFvbGZNWURWNDJDcmxsY2dVcHRSTjdWMjBZR2FwU0U3Ulo2Vml6TjdjajczbW5VdFBuek1ib0FtYWlGWjZ3SVNjWC1CU3FYV2lSaHBzRE80THp6eWdzdVpxRGxnM0xValhMN1BkZm1zUWozSzZESU5zMGRGWlJoOE5iNw?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://baliportalnews.com/2026/09/pln-mengajar-hadir-di-sma-negeri-1-kerambitan-kenalkan-dunia-ketenagalistrikan-kepada-pelajar/ on URL https://baliportalnews.com/2026/09/pln-mengajar-hadir-di-sma-negeri-1-kerambitan-kenalkan-dunia-ketenagalistrikan-kepada-pelajar/
Tabanan Boyong 22 Juara di Ajang Utsawa Dharma Gita (UDG) Bali 2026 - NUSABALI.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxQMU91UnhQT05XZDRGUFVSRWY0LU9lbmVhYjl3c0FIREpUTGVYOFNTbDQwUGxLVElmcFp2TU9xNzhtSVc1Mm9KZWJ1aFdwN2FsTUY5WnRWOVZQbS1oTGYyV0hFRHhibEhnM185WnRremJ2NUwxWHUtc2g2bTV3ZGZuZFc4MExmNU9LZHBuV0MtdW1HeDFaUGNnMzR5Vjk5UE1VR0FvalB4MA?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.nusabali.com/berita/231250/tabanan-boyong-22-juara-di-ajang-utsawa-dharma-gita-udg-bali-2026 on URL https://www.nusabali.com/berita/231250/tabanan-boyong-22-juara-di-ajang-utsawa-dharma-gita-udg-bali-2026
"Mepeed Pujawali Tri Kahyangan, Pemkab Tabanan Perkuat Kebersamaan - mediapelangi.com",https://news.google.com/rss/articles/CBMiowFBVV95cUxOOHEzMkVNWUo5UFpmdkVBV2dSd25jbjFhTC1PNUV1cl9PM0tkbXdQTkR5c2JLWTRXcHMtc3dfMTVickRVRFIzM2FRVmprd3Q3OHAwMms5OVhkeXBQTEhyRXZhd3ZyQUJMRzJVWklJMm9EanFBNUNaTTA5OUxZOUtGbTh2OGptSklOMDc4c2pQNkpDdHB4RHhZMklPYU8wYmNLYk1B?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://mediapelangi.com/2026/09/17/mepeed-pujawali-tri-kahyangan-pemkab-tabanan-perkuat-kebersamaan/ on URL https://mediapelangi.com/2026/09/17/mepeed-pujawali-tri-kahyangan-pemkab-tabanan-perkuat-kebersamaan/
Warga Binaan Lapas Tabanan Digembleng Bahasa Inggris - NUSABALI.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxPeFk0NVFHcUpMWWhNUmNmbDVIY3c3WE8yUWoyY1E4Qi05S0lZdEtmZzl4UDdqaDFuZU1POTRKemt5ZTlQdEtNTHE5Y1Q3Y0VQbm9GMWhGLU5jeDZHYkxSSDMteG83akw3YTZkSnpXWnZhTTVURDZ4OWhLWk4tTlRON3R5akJIM0dWal9XaURBRlV4clVab1E?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.nusabali.com/berita/231279/warga-binaan-lapas-tabanan-digembleng-bahasa-inggris on URL https://www.nusabali.com/berita/231279/warga-binaan-lapas-tabanan-digembleng-bahasa-inggris
"Lagi-lagi Rumah Terbakar di Tabanan, Kerugian Rp250 Juta - baliportalnews",https://news.google.com/rss/articles/CBMilgFBVV95cUxPdWJoSGNRSFg3TkdEMGNvcEl1cWpzTlRzc3ZoN0pTRjVLS0hHU01GSS1BSVJJQTlhY3hFaHVRWGMyNHN5QS1GVVhhanhzVzVtVHZ2OEFiS2dEeFlfckJYak5kLWpMSTJVVEJzZHBiQ3M4TnhKTEJXMWpsa0UwWF9kYUVfalg0c3ZkdS1acjVSMnRWeGFmNFE?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://baliportalnews.com/2026/09/lagi-lagi-rumah-terbakar-di-tabanan-kerugian-rp250-juta/ on URL https://baliportalnews.com/2026/09/lagi-lagi-rumah-terbakar-di-tabanan-kerugian-rp250-juta/
Densus 88 Ajak Guru di Tabanan Cegah Paparan Radikalisme di Dunia Maya - NUSABALI.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxNVFFYREtjY0c5OUtPSGlZS2FRS3RwQS1nS3hpYUIydUNaNHFHSm42WjZLZURhMTBzbXhOdXYyX3Rzam5lcy1GM1JCSjVQVkxzWTNoVXFPTkdpWWs0eUNuQkVrUkkzRk1qT2hyUS11M1VscFVwaXZiZlNWWDVlRXlCbzBCTFZ5VUtwSzlnS1ljdTJ1ZElma2FPVm5aLUhjU1Q4VGdoM1ZpeEFhSUUwS1E?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.nusabali.com/berita/231281/densus-88-ajak-guru-di-tabanan-cegah-paparan-radikalisme-di-dunia-maya on URL https://www.nusabali.com/berita/231281/densus-88-ajak-guru-di-tabanan-cegah-paparan-radikalisme-di-dunia-maya
