title,google_news_link,reason
Kodim Tabanan Ramaikan Bazar Murah HUT ke-81 TNI - RRI.co.id,https://news.google.com/rss/articles/CBMilwFBVV95cUxOcFdIOFlwbEtZWUdNRHJsSnRYbGNFcXU2aFFNWGxMay1ESFZHbDBvYWhwSnlCbl8wdkY1S1N1bW5ISTBfcjZNVG95M2VGMHFkWXpjNjJMMjk5cUROTnRIV3VRQ0MxTUhoQVdvQldPVjV1cDQ2SzNuSE15RHYyV2g4S0dKcVp0amJPZVVGWTRmOW8xSEdJUEk4?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://rri.co.id/denpasar/regional/2751716/kodim-tabanan-ramaikan-bazar-murah-hut-ke-81-tni on URL https://rri.co.id/denpasar/regional/2751716/kodim-tabanan-ramaikan-bazar-murah-hut-ke-81-tni
300 Lebih Tokoh Adat-Ormas Tuntas Ikuti Diklat Bela Negara Selama 3 Hari - Kilas Bali,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPYlFDWGNRZFlQOFZKdUplcGlWd09SY1YxSlUyaUkwTlp5MVlBMHRUckplWnlsUEVGbkhmYllvYkVGTGgtSWFUTlNGQ2sxZ3dMU0poQWlzUFgtU2hGZDJveThFNHNXcnpzLTlPUFA2SmY5dS1TZTlmcW1mQ2JIbGhteklaVHhzbjZRTzhMdWJuc1M1MWVLZFlKZE5odFNudVgyczlQNzVMd1FYQQ?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://kilasbali.com/2026/09/24/300-lebih-tokoh-adat-ormas-tuntas-ikuti-diklat-bela-negara-selama-3-hari/ on URL https://kilasbali.com/2026/09/24/300-lebih-tokoh-adat-ormas-tuntas-ikuti-diklat-bela-negara-selama-3-hari/
Sastrawan Tabanan Terima Hadiah Sastra Rancage - NUSABALI.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxQUTZodXRMSF82ZTR2cXRHN0o3RTM4WUVnTFR1OVA3ZmlvTm1kTm9TckhtU3JlYVVTTE1nRFdyNG1Lb3pCVlVMeGxuOUpCTUxCZ29IY2RYemU3alFnSm5UelZTQncxRWNCeWkzSEZTaVg1MlRjQzI0OWdVYUlVampLMTI3bUl1NVVzbDFzand3?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.nusabali.com/berita/231852/sastrawan-tabanan-terima-hadiah-sastra-rancage on URL https://www.nusabali.com/berita/231852/sastrawan-tabanan-terima-hadiah-sastra-rancage
"Lolos dari Pengadilan, Dua WNA Iran Pelaku Hipnotis Bakal Dideportasi - Radar Buleleng",https://news.google.com/rss/articles/CBMixwFBVV95cUxOdGZuMVdLMXQxdWpvWXFPYUVQVVlMN09wR1I3eXVZMDVnOWgyN25nVEl4dmhTU1lIZ1RsOFhZSWszWHdHU2VLWHgyb2tZYUducDdmNTlTU2xZZlRCbWtiTHByYkdlOXpBTmwxVFRwZHgzVUoxVTFkVTBQNGNlMDkwV3d2ZFBLX205TF91d1ZsYm1yVmpMMHZ5NDlKeDBwVUZqSmNxQzNfTVRIRzBUM2tNeVRxS3BkSXFzSDNXVnZfSzIxWUdVaEhZ0gHMAUFVX3lxTE43cXJBMlpaU3BtT3lkQm1oOW8xNXdjdWEzZE1wYnRTLXZ0b2p4WmU3Z1kzNEM4bDNoc1d1aVJDUFduYTlUMFdLSm5VUGJzMV9QX295VFVoZGFlZXdIYVowTXZqQzhnQkRFT1lZdHdBNHdJVkluSnJEbk5aLU9MWDJqT2tIMXpiMnIxaldEcjU3TlhiV0FSVGJQVUVCTGFtbzVlbmRXTjVyd0lUVDdUa2pjb1lPcXdWa2tLc0ZXcTZjVkxpVEJ4bVNIVkNzZA?oc=5,URL resolve failed
Bunda Rai Sosialisasi Posyandu dan Pantau PSBS - NUSABALI.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxQeldPU2JzVmhralFZOUNGZG9VdGxHWUZZeHZtRnIzT0drUEVpSGZlU05EYXc3enMtT2xzUURPa2NKbmhRdFJEM3VZWHFBUF93bjZPSnVQNGEtaS1meE9EcDBHNklxWXRIN1hQYjRGaDFOdC1VSkdETy10YUt3c3pXdjlEcHhxamlPSi10MmZ3?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.nusabali.com/berita/231842/bunda-rai-sosialisasi-posyandu-dan-pantau-psbs on URL https://www.nusabali.com/berita/231842/bunda-rai-sosialisasi-posyandu-dan-pantau-psbs
DLH Tabanan Siapkan Armada Khusus Sisir Sampah Liar - NUSABALI.com,https://news.google.com/rss/articles/CBMilAFBVV95cUxPRWttQXVtaHV5MWZSN0g0ZnItcVVGRlE0NWdMNlpzRUdYTHctZnFyQmdKQzlyUTcyQnlKQVBfeFMyd1lRSDJOb1BwSE9oZFNRcXRoOFBSb0x1dVFfUkx1THBlTml0MkRYbXpsQnM3T180T2U0XzdGN25kNHVTNklKbTJWVGNyb2dKdm9hSEFGR3ZiRHh5?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.nusabali.com/berita/231786/dlh-tabanan-siapkan-armada-khusus-sisir-sampah-liar on URL https://www.nusabali.com/berita/231786/dlh-tabanan-siapkan-armada-khusus-sisir-sampah-liar
"Akhirnya Dua WNA Asal Iran Dideportasi, Seusai Dugaan Kejadian Gendam dan Gondol Uang - Radar Bali",https://news.google.com/rss/articles/CBMi1wFBVV95cUxPV3pheFl1Mm1QSTI2dXdNb2l0NkkxOV9tWHo4V1VhWDI0bnNNVDY4ZmlUcTRJVUJvSHFmNklGV0JMYjAxX253eDB5a3gtOHBpbThqdkVQMDhhNDZGUk1uX3pTODF3R0pWRm1hWkFuUVVVOVNRdllsVTZnVkZ5U2lmYVVtVk5KSWNtbG9udDJxNzJKSkt0TkV6a2hPc1JWb3c5akRicmdQbjNvTi1mZkVLd0ttbVgwTnpXd29RZEQxNk8wUGt4ZXpBX1RkM1ZGc3RxUDY4WWtqUdIB3AFBVV95cUxPZDJWUThrTkp3bURpbWhJQUVSWmVBMXJPRW5CVXpvNXVfVEI1NW5KX0o2NmZhVTRUVGxoYXg4bXVaSWxNX0t3c0RwZmE5ZzZGN1B4YXUzNHM5QW5ldWo4b3ZiUVFSck5BMEhOV0N4YlJyTFBSVzRsQUZnLWRhTU4tUnN1VmplS1IxcHU4YmR5NkFnVXpDemhoLWFvYTF0Q3Q0RzRVWUYwSFZOTGtweXZHZmVqTmVKT1lVdm5OLWJGeUNnb3VQOFlqSURadURZLTQ1SFFYUTJRTzl0ZnBP?oc=5,Empty 'how' (No article body text found)
"Kerap Jadi Korban Hoaks, Sanjaya Ingatkan Pentingnya Pemahaman Jurnalistik - detikcom",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPLXpWUHZmNlpqdlU1cFNoMy1EUmpfVU5WZ3pXYklxWkhucFRwelh3WURLMjAtLW0tOGQxRTJQX1RFbGRkVC10dlFWVk5zSWZ0NzFEUjJkaURkdEtxYzZMSkNvVEM2TDBmVVNwUE5WTzJBLUhBeG43SnlaOGpWMGtId3ZpbzdBQndVZnV4aUtON0daenc5dmE0SnlaWG0xWElJRFlRem9QYXMwdGRBWC1Bdk83RENQT3c10gG-AUFVX3lxTFBQN2cxbGRtR0NTYzJ3ZERUMFljT0hvTUFXSFJfZ0JGMkFQRzA5Vm0yaHFNOVFvb1JlTGY0cTdVYXg1NE9EVTh6QTVTdmlNODgyek9STEozN1VWYnE4aWJwTS1KRUtxdGFLdTljMmswcmlDbnhSUjkyVWRZM1licW15S1ZQUXlXQ1h6UFZ4dVJjWEFYS2RQU1V3aHYxZ0drV1dSNUlSclpjaDNDYzJ2Y0YzYmxOa2F4QlFibzc4R1E?oc=5,URL resolve failed
"Dua WNA Iran Diserahkan ke Imigrasi Tabanan, Menunggu Deportasi - Media Pelangi",https://news.google.com/rss/articles/CBMioAFBVV95cUxObUtnR1hudWE0UUEwY2l3QWVnaGdXcXNmYXAwSk15cGM2SFAzSVFHT3REYUttREk2SE1VaHhBNzFEakNIR0FSTnEtdzIzNFh5UXBPVXphaEQ4ZnJqT1dzN2t4cHd5TnRVS2JXTDhYUWgxZnZiV2VLamhTUno5RWowYzIydTVWeW15ZE5wV1ZLN3VITzNOcG05VUcyQldmZjdW?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://mediapelangi.com/2026/09/23/dua-wna-iran-diserahkan-ke-imigrasi-tabanan-menunggu-deportasi/ on URL https://mediapelangi.com/2026/09/23/dua-wna-iran-diserahkan-ke-imigrasi-tabanan-menunggu-deportasi/
"Posyandu 6 SPM Tabanan Diperkuat, Bunda Rai Dorong Sinergi Warga - Media Pelangi",https://news.google.com/rss/articles/CBMipAFBVV95cUxPeTh3WXpCMXZwM0RqZGF3bVVZaF9lVzY0dHV1WHF0MExxbC1YbFpYaWVkTlBicWZaWjM5eGdVTFB4R3lQNlQ4SUQ5OF9pTl93QTVOUWJPMl9ySVhwY2Rrcm5QOHZnUlRRWTBmb3YxTlNKeXd2bkVTOUlYbERzcWJPNjB4UnBUdUxNZkpEamYwdWg2QmdqMlRuY28xS1NpT1dRWTVxVw?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://mediapelangi.com/2026/09/23/posyandu-6-spm-tabanan-diperkuat-bunda-rai-dorong-sinergi-warga-2/ on URL https://mediapelangi.com/2026/09/23/posyandu-6-spm-tabanan-diperkuat-bunda-rai-dorong-sinergi-warga-2/
