title,google_news_link,reason
179 Warga Tabanan Ikuti Latihan Bela Negara 2026 - Media Pelangi,https://news.google.com/rss/articles/CBMijgFBVV95cUxNVzhlb25jRGIycGd4NWtjdWVtZVhwQkxpNUZYdno5VUR0Q2Foc3RnLUpFZ1hfVFBUWHpMZlYzZUZVaVNMRmVkUXJmZ3BLMndlUUhXM1pfTV9QTk13UmNXQjhiNWNoRk9iSG1sT25FWXNEcVlVNEotUDF6WHRTSVhvS2VlU1BOa2hRWllHa1J3?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://mediapelangi.com/2026/09/22/179-warga-tabanan-ikuti-latihan-bela-negara-2026/ on URL https://mediapelangi.com/2026/09/22/179-warga-tabanan-ikuti-latihan-bela-negara-2026/
Polres Tabanan Tangkap Dua WNA Terduga Pelaku Pencurian di Bajera - baliportalnews,https://news.google.com/rss/articles/CBMiowFBVV95cUxOdmFzMTV4VlNnTFZwYXRkc0tySjd2b0RhelpQR0FlTU5HaGVYQy1nU21taGRrcGFDbm9XYzZFRTZzd2dSNXhRbEhrNU9RVU5jS3lPLW9zSVVOXzJXcFhNRXZZS2trZ2lxdV9xUDJFU0lWaWE2Y3BTdktCU08xRHpEbmp6U2h5NFZJTWlpN0JqXzYtYlMzVTd3MWc1U0Rid2M1RTln?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://baliportalnews.com/2026/09/polres-tabanan-tangkap-dua-wna-terduga-pelaku-pencurian-di-bajera/ on URL https://baliportalnews.com/2026/09/polres-tabanan-tangkap-dua-wna-terduga-pelaku-pencurian-di-bajera/
"Bukan Masuk 10 Besar, Ini Data Kualitas Udara Tabanan - Bisnis Bali",https://news.google.com/rss/articles/CBMiowFBVV95cUxPZ1RSNHlYNkd0WnNxeVlhcmlZZlJwdVV0aHlOR1NvN0ZjVVhvU2FNbmhwM2RRb1pqV2RxNVMtOW5DYTdQVzhBb1FBcWhPalRzWWlWTGZua1ZUTmFGTC12UXIxMVYyZjdrYm0zWThsdW41Y3prR01qYW4yWC0xcUxfOXJqVExQa1NydlNZb0FUTmU4S0paX3NHTUplcjlFU2dyTThV?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.bisnisbali.com/2026/09/22/27165/bukan-masuk-10-besar-ini-data-kualitas-udara-tabanan.html on URL https://www.bisnisbali.com/2026/09/22/27165/bukan-masuk-10-besar-ini-data-kualitas-udara-tabanan.html
DLH Tabanan Siapkan Titik Penempatan Sampah - NUSABALI.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxNZDY3U2tPMERVUTJPOFJlRC1NT2NEcDhzQXl0SmlKOG9sVTRna1JTOGdNUFh3RlB3SEpDZkdxWXZidTE4WjRSSzN1RXdiRDZ3aVhScFRwMEx2cmRKdHNfNW9jRm5ybEp2MXdSclF2WjRuYTFvbU9va0MzbE5pZ0dzdkY5ZnY2dXdPOWc?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.nusabali.com/berita/231639/dlh-tabanan-siapkan-titik-penempatan-sampah on URL https://www.nusabali.com/berita/231639/dlh-tabanan-siapkan-titik-penempatan-sampah
Kodim 1619/Tabanan Perkokoh Jiwa Nasionalisme - RRI.co.id,https://news.google.com/rss/articles/CBMikgFBVV95cUxOd2MyU1A3NlpRTmw1QVBJLVhMa2ZGejBMdlFuZ21XMTZueU5FLU5Odl9vSk40ZUJGV0NJUkVVbUYxU1BaWE1fNHNfX2dtNW02SzN1ZVJ2VHc2akNTcFJEY2lINGZXOVBhT29ZN2tZUFRvX1AxVlZGaTAteWUzNTdjbnVPR3BUZVpYcTlCeGJ0cjVydw?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://rri.co.id/denpasar/regional/2747753/kodim-1619tabanan-perkokoh-jiwa-nasionalisme on URL https://rri.co.id/denpasar/regional/2747753/kodim-1619tabanan-perkokoh-jiwa-nasionalisme
"Penyu di Pesisir Tabanan Terancam, Hanya 1 dari 1.000 Tukik Bertahan - Beritabali.com",https://news.google.com/rss/articles/CBMiswFBVV95cUxNYk5KQU1aZ0FCQ0otN2lsT211eVFWdGFDcUc3d3lKa0FoWFFUVkthajBCVFdBUVpmVUwwTllDQjNYNEswdFFKczR1MEhiU1g5YVdhbzZaWEpLdVk4bDkzQzFsanR2V1JqOG5XdEtFczF1MGNmQVlQc2xnNUtZUWI5emxGcGFWM1N5dEtwRW93RHNsT1pWeHE5UGZZdFcwZVUzdFZOY0dOblVGdGR4S3kzQjdNZw?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.beritabali.com/berita/202207053680/penyu-di-pesisir-tabanan-terancam-hanya-1-dari-1000-tukik-bertahan on URL https://www.beritabali.com/berita/202207053680/penyu-di-pesisir-tabanan-terancam-hanya-1-dari-1000-tukik-bertahan
"Jadwal Angkut Sampah Tabanan Diperbarui, Warga Diminta Ikuti Titik Droping Point - Bisnis Bali",https://news.google.com/rss/articles/CBMixwFBVV95cUxPU0pETlk3WmN4RWRvOHNUR1pvMVBlQUk5bnR0M0VRekF2NEJOUHZENnM3S1gwNEVqanFDZHZmVkcwNlBoMHF3Ni1ISUVNQWNwSWFCOFJvYnBoTzl3dGhwN3lYMzVkb3NUSngyTnN4YlVmTGpxRlRTU0xOb1ZMMUJra0kzQU83eldXUlEtTjAtY0VoeGdJcklNbmg0QkdkZy1LOFZxOWNncWdFaXZVdTdORW5UQW14cWw5eHhjMTdxV1NWQ0JuRGlB?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.bisnisbali.com/2026/09/22/27161/jadwal-angkut-sampah-tabanan-diperbarui-warga-diminta-ikuti-titik-droping-point.html on URL https://www.bisnisbali.com/2026/09/22/27161/jadwal-angkut-sampah-tabanan-diperbarui-warga-diminta-ikuti-titik-droping-point.html
"5 Ranperda Tabanan Disepakati, Ada LP2B, SJUT hingga APBD - Media Pelangi",https://news.google.com/rss/articles/CBMilwFBVV95cUxPSU1ZRlY3YzhISUVxU2xRRnRaTWtUSkJTb3JQNjJLMXVmMmVJZl9RWFd4UWpiZGNIemtMZTFtY1VIcU90WWNBc1BNMkEzelRSNllhUUhwaWMxT1h3LXhLWjlrdWIzWWZJalJvdzVXdzlvV1Y2TGNZemgwZWlhdURQY3NPVkliekhKOUlRNWV4QzV6TmJUdEJj?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://mediapelangi.com/2026/09/22/5-ranperda-tabanan-disepakati-ada-lp2b-sjut-hingga-apbd/ on URL https://mediapelangi.com/2026/09/22/5-ranperda-tabanan-disepakati-ada-lp2b-sjut-hingga-apbd/
"Gelombang 4 Meter Mengintai Selatan Bali, Nelayan Tabanan Diminta Waspada - Bisnis Bali",https://news.google.com/rss/articles/CBMivgFBVV95cUxPMG1GY3NsbkZmdVNnczByV0luNlRTOWdxODN0cEhZQ0xFM2c3anprTWx5OUE0R2N3RENjU3AzU2VrLVBqempoeDJRSzA1b0ZnSGg1eGpVSmhXamhRVE1ON2tLR2VFdlYyLXpCQ001TjRuS0ZydUx5QTFWTk1kS1c0Slg1TTlQOG15enloVUR6Rks1MVFWVzUwOFVmNXZWRkpaMVpMQXhUTzlVQTFWNGhpVVpobHdsWHRZamxPUmpn?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.bisnisbali.com/2026/09/22/27157/gelombang-4-meter-mengintai-selatan-bali-nelayan-tabanan-diminta-waspada.html on URL https://www.bisnisbali.com/2026/09/22/27157/gelombang-4-meter-mengintai-selatan-bali-nelayan-tabanan-diminta-waspada.html
"Lima Ranperda Disepakati, Perubahan APBD Tabanan Defisit Rp82,68 Miliar - Bisnis Bali",https://news.google.com/rss/articles/CBMiugFBVV95cUxPa3RvUjNQOUFkaUg0NHc0NURfMGFybkI4eVg3eW9BMjA4eENWVHJrT0ZMTzJxOWdQS0tYT01pUHFZM1JFWjRQdWc4YnAyNkNRSWM3M0ljMWdrS2NWSDluci11b0tQNWlWVERrZl95RkJmV01NeG1Yd014WVlMNnAxc3dMbGtGUkxUTmhKUWxrd19jSUtFUGwxcFREZllYNHVwa3ZUcWtseEtrWVA0OVF4MXNTSi16eDJKREE?oc=5,Scrape failed: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.bisnisbali.com/2026/09/22/27145/lima-ranperda-disepakati-perubahan-apbd-tabanan-defisit-rp8268-miliar.html on URL https://www.bisnisbali.com/2026/09/22/27145/lima-ranperda-disepakati-perubahan-apbd-tabanan-defisit-rp8268-miliar.html
